SeniorCitizen,Partner,Dependents,tenure,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,Churn,avg_monthly_spend,streaming_count,security_support_count
0,1,1,23,DSL,No,Yes,No,Yes,No,No,Two year,0,Mailed check,59.7,0,61.486958,0,2
0,1,1,41,DSL,Yes,Yes,Yes,No,Yes,No,One year,1,Credit card (automatic),78.35,0,78.32195,1,3
1,0,0,5,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,71.45,0,74.32,0,0
0,1,1,27,DSL,No,Yes,Yes,No,No,Yes,One year,1,Credit card (automatic),45.85,0,46.162964,1,2
0,0,0,1,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,95.85,0,95.85,2,1
0,1,1,67,DSL,Yes,No,No,Yes,No,No,Two year,0,Credit card (automatic),35.7,0,37.99552,0,2
1,1,1,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),89.55,0,89.56736,2,4
0,1,1,56,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),24.95,0,26.230356,0,0
0,1,1,44,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,24.85,0,23.036364,0,0
1,1,0,66,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,100.8,0,101.375,2,1
0,0,0,34,DSL,Yes,Yes,No,Yes,No,No,One year,1,Mailed check,64.4,1,61.433823,0,3
0,1,0,69,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),105.35,0,104.93696,2,2
0,1,1,1,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,102.45,1,102.45,2,2
0,0,0,40,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),19.65,0,20.75625,0,0
0,1,1,30,DSL,Yes,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),54.45,0,52.956665,0,1
0,0,0,11,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,0,Mailed check,70.5,0,75.39091,2,1
0,0,0,15,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),20.1,0,20.163334,0,0
0,0,0,11,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,69.35,0,64.75,2,1
0,1,1,64,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),19.8,0,20.885157,0,0
1,1,0,72,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Bank transfer (automatic),74.4,0,74.454865,1,4
1,1,0,72,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,1,Bank transfer (automatic),93.05,0,93.54236,0,4
0,0,1,1,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,51.2,0,51.2,0,1
0,0,1,15,DSL,Yes,Yes,Yes,Yes,No,No,One year,0,Credit card (automatic),65.6,0,67.333336,0,4
0,0,0,60,DSL,No,No,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),80.55,0,80.784164,2,2
0,0,0,56,DSL,Yes,No,Yes,No,No,No,One year,0,Mailed check,52.7,0,53.923214,0,2
0,0,0,8,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.85,0,20.20625,0,0
0,0,0,3,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,0,Credit card (automatic),80.1,1,72.51667,0,2
0,1,0,49,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),52.15,0,52.72959,0,0
0,0,0,2,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,80.2,1,73.025,1,0
0,0,0,6,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,1,Bank transfer (automatic),98.15,1,94.575,1,4
0,0,0,70,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),114.95,0,110.16071,2,4
0,0,0,12,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Mailed check,112.95,1,115.395836,2,3
1,1,0,52,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),104.45,0,105.40865,2,3
0,1,0,72,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),113.65,0,112.83611,2,4
0,0,0,40,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.6,0,20.6825,0,0
0,0,0,1,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,70.9,1,70.9,0,0
1,0,0,3,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Electronic check,86.85,1,73.65,1,1
1,0,0,40,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,91.55,0,91.84,2,0
0,0,1,1,DSL,No,No,Yes,No,No,No,Month-to-month,1,Electronic check,49.85,0,49.85,0,1
0,1,0,30,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Credit card (automatic),19.8,0,19.221666,0,0
0,1,1,23,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,1,Electronic check,99.85,1,101.36087,2,2
0,1,1,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,74.5,1,74.5,0,0
1,1,0,44,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,0,Electronic check,104.15,0,102.17387,2,2
0,0,0,65,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,109.15,1,106.78769,2,3
1,0,0,7,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,48.2,0,48.62143,0,1
1,0,0,72,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Credit card (automatic),25.1,0,24.859722,0,0
1,0,0,8,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),100.15,0,113.56875,2,1
0,0,0,16,DSL,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),65.2,1,65.20937,1,1
1,1,1,66,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),99.5,1,103.365906,2,1
0,0,0,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Mailed check,71.55,1,71.55,0,0
0,0,1,3,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Mailed check,55.9,0,52.516666,0,2
0,1,0,53,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,93.9,1,94.890564,1,2
1,1,0,8,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,1,Credit card (automatic),64.4,0,72.7125,1,2
1,1,0,69,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),108.4,1,106.06087,2,3
0,0,0,5,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Mailed check,85.3,0,84.09,1,1
0,1,1,72,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Mailed check,107.45,0,105.23194,2,3
0,1,0,13,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),48.75,1,48.723076,2,1
0,0,0,4,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,85.65,1,80.4125,1,0
0,1,1,54,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),91.3,0,91.94444,2,4
0,1,0,72,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),85.95,0,85.443054,2,3
0,0,0,12,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,106.7,1,104.49167,2,2
0,0,0,1,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,25.15,1,25.15,0,0
1,0,0,1,DSL,No,No,No,No,No,No,Month-to-month,0,Electronic check,45.2,0,45.2,0,0
0,1,0,54,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,0,Electronic check,110.35,1,109.13241,2,3
0,1,1,69,Fiber optic,No,No,Yes,No,No,No,Two year,1,Credit card (automatic),79.2,0,78.56014,0,1
0,0,0,48,DSL,Yes,Yes,No,No,No,No,Two year,0,Credit card (automatic),55.5,0,54.736458,0,2
0,1,1,48,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),103.25,1,104.94896,2,2
0,1,0,8,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,1,Electronic check,90.25,0,92.96875,1,1
0,1,1,71,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Mailed check,91.25,0,92.811264,2,4
0,0,0,2,DSL,Yes,No,No,No,No,No,Month-to-month,1,Electronic check,47.8,1,46.225,0,1
0,1,0,67,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,1,Credit card (automatic),100.9,0,100.494774,2,2
0,1,1,34,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),97.7,0,100.29412,2,1
0,0,0,3,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,69.85,0,66.61667,0,0
0,1,1,9,DSL,No,Yes,No,Yes,Yes,No,One year,1,Mailed check,65.6,0,65.922226,1,2
0,1,1,71,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),104.65,0,102.65352,2,3
0,0,0,57,Fiber optic,No,No,No,Yes,Yes,No,Two year,1,Credit card (automatic),90.45,0,91.75088,1,1
0,0,0,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),63.7,0,62.011112,2,4
1,1,1,48,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,104.5,0,105.58437,2,3
0,0,0,18,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,20.1,0,22.325,0,0
0,1,1,43,Fiber optic,No,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),104.3,0,103.531395,2,2
0,1,1,72,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),93.25,0,92.902084,2,4
0,1,1,35,DSL,No,No,No,Yes,Yes,Yes,One year,1,Bank transfer (automatic),73.45,0,76.031425,2,1
0,0,0,4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.7,0,18.2625,0,0
0,1,1,49,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.25,0,24.72755,0,0
0,1,1,71,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,0,Bank transfer (automatic),100.5,0,99.02324,1,3
0,1,1,11,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,90.6,0,92.74545,2,0
0,1,1,63,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),89.4,0,88.851585,2,4
1,0,0,65,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),95.45,0,95.74308,1,2
0,0,1,49,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.45,0,20.911224,0,0
0,0,0,29,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),98.6,1,101.14483,2,1
1,1,0,15,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,1,Electronic check,83.05,1,83.886665,0,2
0,1,1,4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,19.95,0,20.725,0,0
0,1,0,72,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),109.15,0,108.18889,2,3
1,1,0,26,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),85.7,0,79.5,1,1
1,1,0,35,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),102.05,0,98.64429,2,1
0,0,0,57,Fiber optic,No,Yes,No,Yes,No,Yes,One year,0,Electronic check,94.7,0,95.94649,1,2
0,1,1,28,DSL,No,Yes,No,No,No,Yes,Month-to-month,0,Electronic check,64.4,0,64.3625,1,1
0,1,0,25,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,26.8,0,29.342,0,0
0,1,0,47,DSL,Yes,No,Yes,No,Yes,No,One year,1,Credit card (automatic),66.05,0,64.28617,1,2
0,1,1,57,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,0,Bank transfer (automatic),65.2,0,64.69912,0,3
1,1,0,16,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),85.05,0,86.94688,1,0
0,0,0,5,DSL,Yes,No,Yes,No,No,No,Month-to-month,1,Mailed check,55.8,0,54.87,0,2
0,1,0,17,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),70.4,1,71.4147,0,0
1,0,0,56,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),104.75,1,98.404465,2,2
0,1,1,72,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.95,0,18.372917,0,0
1,0,0,21,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,94.25,1,93.9881,2,0
0,1,1,48,DSL,Yes,No,Yes,No,No,Yes,One year,0,Credit card (automatic),45.0,0,45.75625,1,2
0,1,0,68,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Bank transfer (automatic),114.9,0,115.34632,2,4
0,0,0,30,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,0,Bank transfer (automatic),106.4,0,107.06333,2,2
0,1,0,3,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,46.1,0,43.383335,0,0
1,0,0,14,DSL,Yes,No,Yes,Yes,No,No,Two year,0,Mailed check,39.7,0,49.45357,0,3
0,0,1,4,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),20.05,0,21.375,0,0
0,1,1,71,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,1,Credit card (automatic),95.75,0,96.47042,1,2
0,1,1,8,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,24.4,0,25.49375,0,0
0,1,1,61,DSL,Yes,No,Yes,No,No,No,Month-to-month,0,Bank transfer (automatic),33.6,0,34.7082,0,2
0,1,1,72,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),90.45,0,91.19236,0,3
0,0,0,5,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,84.0,0,84.95,1,0
0,0,0,49,DSL,Yes,Yes,Yes,Yes,No,No,Two year,0,Bank transfer (automatic),67.4,0,67.48673,0,4
0,0,0,8,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),19.7,0,21.1125,0,0
0,0,0,3,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,80.35,0,84.6,1,0
0,1,1,9,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,19.6,0,21.933332,0,0
0,1,1,67,DSL,Yes,Yes,No,No,No,No,Two year,1,Bank transfer (automatic),54.2,0,57.286568,0,2
0,0,0,46,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),45.2,0,44.894566,0,0
0,1,0,67,DSL,Yes,Yes,Yes,No,No,Yes,One year,0,Mailed check,75.1,0,75.588806,1,3
0,1,0,55,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,19.7,0,20.728182,0,0
0,1,0,33,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),72.75,0,74.16515,1,3
0,1,1,62,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.05,0,20.385485,0,0
0,0,1,1,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,45.95,1,45.95,0,0
0,1,1,49,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,39.2,0,37.513264,1,1
0,0,0,1,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.75,0,44.75,0,0
0,1,0,14,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Electronic check,82.65,0,84.64286,0,2
1,0,0,18,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,0,Bank transfer (automatic),93.9,0,96.88333,1,2
1,0,0,1,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.15,1,70.15,0,0
0,0,0,1,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),85.55,1,85.55,1,1
0,1,0,72,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),117.15,0,118.46528,2,4
0,0,0,64,Fiber optic,Yes,No,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),99.25,0,102.33516,1,3
0,1,0,69,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),112.55,0,113.13768,2,4
0,0,0,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,25.7,0,25.7,0,0
0,1,1,71,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),90.3,0,88.55352,2,4
0,1,1,66,DSL,No,No,No,Yes,No,No,One year,1,Credit card (automatic),49.4,0,49.270454,0,1
0,0,0,2,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.4,0,25.3,0,0
1,1,0,71,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),109.7,0,111.32746,2,4
0,0,0,11,DSL,No,Yes,No,No,Yes,No,One year,1,Electronic check,61.25,0,66.35909,1,1
0,0,1,47,DSL,Yes,Yes,No,No,No,No,Month-to-month,1,Electronic check,55.3,0,56.46915,0,2
0,1,0,35,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.3,1,69.04429,0,0
1,1,0,32,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Bank transfer (automatic),106.35,1,110.02344,2,2
0,1,1,60,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,1,Bank transfer (automatic),103.75,0,99.49917,2,2
0,0,0,11,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.5,0,20.618181,0,0
0,0,0,29,DSL,Yes,Yes,No,Yes,No,No,One year,0,Credit card (automatic),39.5,0,37.33621,0,3
0,1,1,21,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,26.05,0,26.940475,0,0
1,1,0,48,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),91.05,0,91.05729,1,1
0,0,1,3,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed check,29.65,0,30.016666,0,1
0,1,1,43,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed check,50.2,0,50.451164,0,1
0,0,0,5,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,105.3,0,110.12,2,2
0,0,0,1,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,55.45,0,55.45,1,0
0,1,1,71,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,0,Electronic check,85.45,0,88.74437,2,3
0,1,1,8,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,19.8,0,20.00625,0,0
0,0,0,8,DSL,No,No,No,No,Yes,No,Month-to-month,1,Electronic check,59.25,0,54.575,1,0
0,0,0,20,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,1,Credit card (automatic),90.7,0,89.0675,1,1
0,1,1,33,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,1,Mailed check,103.7,1,105.06061,2,2
0,0,0,71,Fiber optic,No,Yes,No,No,No,No,One year,1,Credit card (automatic),79.05,0,78.20422,0,1
1,1,0,31,Fiber optic,No,No,Yes,No,Yes,No,One year,1,Electronic check,90.7,0,91.46774,1,1
1,1,0,38,Fiber optic,Yes,Yes,No,No,No,Yes,One year,0,Credit card (automatic),95.0,0,94.50658,1,2
0,0,0,1,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Electronic check,88.35,1,88.35,2,0
0,1,1,2,DSL,No,Yes,No,No,No,No,Month-to-month,1,Mailed check,30.25,0,31.875,0,1
0,1,0,12,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),49.85,0,51.429165,2,1
0,0,1,9,Fiber optic,Yes,No,Yes,Yes,No,Yes,Month-to-month,0,Bank transfer (automatic),93.0,0,96.69444,1,3
1,0,1,11,DSL,No,Yes,No,Yes,No,No,Month-to-month,1,Electronic check,54.55,0,54.659092,0,2
0,0,1,6,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.7,0,18.608334,0,0
0,1,0,71,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Bank transfer (automatic),84.8,0,85.15634,2,4
0,1,1,42,Fiber optic,Yes,Yes,No,No,Yes,No,One year,1,Credit card (automatic),94.45,0,93.42381,1,2
0,1,1,8,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,94.2,1,97.1625,2,1
0,0,0,5,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,1,Electronic check,96.25,1,102.49,2,1
0,1,0,2,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.7,1,70.725,0,0
0,1,1,45,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,20.85,0,19.825556,0,0
0,1,1,28,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),60.0,0,60.073215,2,3
0,1,0,43,Fiber optic,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,80.45,0,79.04419,0,1
0,0,1,60,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Electronic check,84.95,0,83.08083,2,3
0,1,0,42,DSL,No,Yes,No,Yes,No,No,One year,0,Mailed check,33.55,1,34.411903,0,2
0,1,1,7,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),49.65,0,43.65,1,3
0,1,0,25,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Bank transfer (automatic),20.2,0,20.316,0,0
1,1,1,40,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Credit card (automatic),94.55,1,91.01125,2,0
0,0,0,27,Fiber optic,No,No,Yes,No,Yes,Yes,One year,1,Bank transfer (automatic),100.5,0,99.01667,2,1
0,0,0,10,DSL,No,Yes,No,Yes,No,No,Month-to-month,0,Electronic check,35.75,0,38.98,0,2
1,0,0,27,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,1,Bank transfer (automatic),86.45,0,88.92778,0,2
0,0,0,11,DSL,No,No,Yes,Yes,No,No,One year,0,Bank transfer (automatic),53.8,0,59.23182,0,2
